Data,Região,Produto,Quantidade,Preço Unitário,Custo Unitário,Lucro Bruto
2023-03-16,Nordeste,Notebook,13,2606.74,2128.5,6217.119999999997
2023-03-17,Centro-Oeste,Carregador,13,4487.13,388.4,53283.490000000005
2023-03-17,Norte,Carregador,15,2321.26,476.68,27668.7
2023-03-17,Sudeste,Monitor,6,1325.4,894.29,2586.6600000000008
2023-03-18,Centro-Oeste,Monitor,12,4319.66,826.77,41914.68
2023-03-18,Centro-Oeste,Carregador,16,2031.95,951.53,17286.72
2023-03-18,Nordeste,Smartphone,18,4804.16,1469.99,60015.06
2023-03-18,Norte,Mouse,18,4116.88,2984.05,20390.94
2023-03-18,Sul,Notebook,5,2657.4,1148.18,7546.1
2023-03-18,Sul,Mouse,10,2904.53,2349.05,5554.8
2023-03-18,Sul,Fone de Ouvido,3,4953.45,1441.31,10536.42
2023-03-18,Sul,Mouse,9,3354.99,1818.56,13827.869999999999
2023-03-19,Sudeste,Smartphone,16,3117.49,2295.08,13158.559999999998
2023-03-19,Norte,Notebook,8,2419.5,2021.97,3180.24
2023-03-20,Norte,Fone de Ouvido,4,2495.44,2009.55,1943.5600000000004
2023-03-20,Sul,Notebook,6,3819.35,1124.69,16167.96
2023-03-20,Norte,Notebook,18,4512.76,679.45,68999.58
2023-03-20,Sul,Fone de Ouvido,16,4199.36,2763.13,22979.679999999993
2023-03-20,Sudeste,Notebook,3,1009.16,419.93,1767.69
2023-03-21,Sul,Teclado,11,3249.83,2255.67,10935.759999999998
2023-03-21,Sudeste,Fone de Ouvido,6,4464.75,1731.79,16397.760000000002
2023-03-21,Nordeste,Smartphone,16,2715.56,2300.73,6637.279999999999
2023-03-21,Sul,Fone de Ouvido,19,2765.95,2123.93,12198.38
2023-03-21,Nordeste,Notebook,10,1511.65,922.67,5889.800000000001
2023-03-21,Centro-Oeste,Teclado,10,2423.68,107.38,23162.999999999996
2023-03-21,Nordeste,Mouse,3,3531.36,1262.69,6806.01
2023-03-21,Norte,Fone de Ouvido,6,4654.2,2945.22,10253.880000000001
2023-03-21,Sudeste,Carregador,5,1203.51,88.8,5573.55
2023-03-21,Norte,Smartphone,7,4367.76,1110.57,22800.33
2023-03-21,Nordeste,Teclado,14,2748.61,1033.07,24017.56
2023-03-22,Sul,Notebook,1,3285.73,297.64,2988.09
2023-03-22,Centro-Oeste,Mouse,17,4025.32,1893.06,36248.420000000006
2023-03-22,Sudeste,Smartphone,16,2349.44,1735.61,9821.280000000002
2023-03-22,Norte,Notebook,11,1726.77,676.31,11555.060000000001
2023-03-23,Nordeste,Carregador,18,3183.01,1119.15,37149.48
2023-03-23,Centro-Oeste,Mouse,14,2683.47,2056.05,8783.879999999994
2023-03-23,Norte,Mouse,13,2790.54,1454.11,17373.59
2023-03-24,Norte,Fone de Ouvido,16,4659.42,34.06,74005.76
2023-03-24,Norte,Mouse,19,3976.9,1466.22,47702.920000000006
2023-03-24,Nordeste,Teclado,9,3010.8,758.3,20272.5
2023-03-24,Sudeste,Fone de Ouvido,18,3100.66,1459.85,29534.579999999998
2023-03-24,Sul,Notebook,18,4193.64,2307.13,33957.18000000001
2023-03-24,Norte,Notebook,1,3024.17,1799.19,1224.98
2023-03-24,Sul,Teclado,8,4616.13,1098.9,28137.84
2023-03-24,Centro-Oeste,Teclado,11,3715.3,2040.0,18428.300000000003
2023-03-25,Sudeste,Mouse,13,4710.06,2776.88,25131.340000000004
2023-03-25,Norte,Fone de Ouvido,7,773.8,308.94,3254.0199999999995
2023-03-25,Nordeste,Notebook,12,4929.44,801.34,49537.2
2023-03-25,Nordeste,Notebook,10,3974.92,2134.79,18401.300000000003
2023-03-25,Sudeste,Teclado,16,3842.3,2596.36,19935.04
2023-03-25,Sudeste,Monitor,4,4104.69,2345.56,7036.519999999999
2023-03-26,Nordeste,Smartphone,12,2399.5,1738.87,7927.560000000001
2023-03-26,Norte,Mouse,16,4315.99,1150.72,50644.31999999999
2023-03-26,Nordeste,Teclado,10,4330.6,727.53,36030.700000000004
2023-03-26,Norte,Teclado,15,4528.05,2456.73,31069.800000000003
2023-03-26,Sul,Notebook,15,3497.91,1314.96,32744.249999999996
2023-03-26,Sudeste,Smartphone,16,4815.55,568.72,67949.28
2023-03-26,Nordeste,Teclado,13,3477.06,1930.8,20101.38
2023-03-27,Nordeste,Fone de Ouvido,7,1289.48,1106.23,1282.75
2023-03-27,Sul,Notebook,17,4457.05,1788.16,45371.130000000005
2023-03-27,Centro-Oeste,Carregador,18,4122.68,1835.49,41169.42000000001
2023-03-27,Centro-Oeste,Smartphone,13,3427.41,238.15,41460.38
2023-03-27,Sudeste,Smartphone,13,3596.62,395.97,41608.45
2023-03-27,Norte,Carregador,14,3586.52,493.9,43296.68
2023-03-28,Sudeste,Carregador,11,3089.28,1555.37,16873.010000000002
2023-03-28,Centro-Oeste,Notebook,16,4787.03,567.27,67516.16
2023-03-28,Centro-Oeste,Notebook,19,226.25,180.97,860.32
2023-03-29,Centro-Oeste,Teclado,13,2493.19,563.23,25089.48
2023-03-29,Sudeste,Smartphone,9,4756.67,2779.22,17797.050000000003
2023-03-29,Norte,Fone de Ouvido,6,919.34,513.73,2433.66
2023-03-30,Norte,Carregador,3,3276.41,2278.39,2994.06
2023-03-30,Norte,Fone de Ouvido,6,4080.76,1628.51,14713.5
2023-03-30,Sudeste,Carregador,8,4987.2,1396.51,28725.519999999997
2023-03-30,Sul,Teclado,1,4091.45,1953.24,2138.21
2023-03-30,Norte,Notebook,17,3669.51,986.29,45614.740000000005
2023-03-31,Nordeste,Monitor,9,3094.88,2938.32,1409.0399999999995
2023-03-31,Sul,Fone de Ouvido,12,4073.48,2757.63,15790.199999999999
2023-03-31,Nordeste,Carregador,15,1857.82,349.31,22627.65
2023-03-31,Norte,Teclado,10,4967.43,2352.93,26145.000000000004
2023-03-31,Sudeste,Fone de Ouvido,16,1482.43,1294.57,3005.760000000002
2023-03-31,Norte,Smartphone,2,2010.8,399.76,3222.08
2023-03-31,Sudeste,Notebook,5,1440.64,170.31,6351.650000000001
2023-04-01,Sul,Mouse,4,3706.8,2670.25,4146.200000000001
2023-04-02,Centro-Oeste,Smartphone,16,748.43,258.76,7834.719999999999
2023-04-02,Sul,Notebook,17,2880.6,1232.71,28014.129999999997
2023-04-02,Sul,Fone de Ouvido,3,2967.41,219.95,8242.380000000001
2023-04-02,Sul,Teclado,14,3739.99,162.22,50088.78
2023-04-03,Norte,Mouse,13,1302.56,1219.02,1086.0199999999995
2023-04-03,Sudeste,Smartphone,5,4464.37,1780.02,13421.75
2023-04-03,Nordeste,Teclado,18,2410.37,656.42,31571.1
2023-04-03,Centro-Oeste,Smartphone,2,2930.75,2762.55,336.39999999999964
2023-04-03,Norte,Carregador,19,4240.58,369.31,73554.13
2023-04-04,Sudeste,Mouse,4,3284.5,101.95,12730.2
2023-04-04,Sudeste,Notebook,17,2957.5,311.83,44976.39
2023-04-04,Nordeste,Teclado,19,1992.38,1181.82,15400.640000000003
2023-04-04,Sul,Smartphone,11,1955.51,651.96,14339.05
2023-04-05,Sudeste,Teclado,8,1274.36,157.95,8931.279999999999
2023-04-05,Sul,Teclado,2,1592.83,1447.22,291.2199999999998
2023-04-05,Centro-Oeste,Teclado,1,3492.49,2578.81,913.6799999999998
2023-04-05,Centro-Oeste,Teclado,15,821.8,401.28,6307.799999999999
2023-04-06,Sul,Monitor,14,2887.02,233.18,37153.76
2023-04-06,Centro-Oeste,Monitor,2,3932.21,1643.81,4576.8
2023-04-06,Centro-Oeste,Fone de Ouvido,14,4153.74,1350.41,39246.619999999995
2023-04-06,Sudeste,Fone de Ouvido,15,4688.59,2840.75,27717.600000000002
2023-04-06,Sudeste,Carregador,19,2982.59,1521.11,27768.120000000006
2023-04-06,Nordeste,Smartphone,13,4943.62,253.46,60972.08
2023-04-06,Centro-Oeste,Fone de Ouvido,17,1519.88,480.47,17669.97
2023-04-07,Nordeste,Teclado,3,4035.98,711.32,9973.98
2023-04-08,Sul,Carregador,9,4155.6,2572.75,14245.650000000003
2023-04-08,Centro-Oeste,Notebook,9,2733.91,33.46,24304.05
2023-04-08,Sudeste,Fone de Ouvido,2,1442.05,288.41,2307.2799999999997
2023-04-09,Nordeste,Carregador,10,2543.91,497.41,20464.999999999996
2023-04-09,Centro-Oeste,Smartphone,17,3130.45,2295.41,14195.68
2023-04-09,Norte,Fone de Ouvido,11,670.07,293.76,4139.410000000001
2023-04-09,Sudeste,Teclado,17,4394.31,386.44,68133.79000000001
2023-04-10,Centro-Oeste,Monitor,3,2117.63,2038.03,238.8000000000004
2023-04-10,Sul,Teclado,4,2963.2,884.63,8314.279999999999
2023-04-10,Sudeste,Smartphone,7,4368.45,210.13,29108.239999999998
2023-04-10,Sul,Mouse,9,3351.58,2843.19,4575.509999999998
2023-04-10,Centro-Oeste,Notebook,17,3468.17,1073.82,40703.950000000004
2023-04-10,Centro-Oeste,Monitor,1,2649.18,736.94,1912.2399999999998
2023-04-10,Norte,Mouse,19,535.22,250.67,5406.450000000002
2023-04-11,Nordeste,Monitor,17,4737.14,603.8,70266.78
2023-04-11,Nordeste,Teclado,17,1304.67,814.64,8330.510000000002
2023-04-12,Nordeste,Fone de Ouvido,10,2880.82,519.89,23609.300000000003
2023-04-12,Nordeste,Monitor,8,3031.12,2688.53,2740.7199999999975
2023-04-12,Centro-Oeste,Smartphone,17,1809.94,1211.7,10170.08
2023-04-12,Centro-Oeste,Mouse,15,2390.92,2024.03,5503.350000000001
2023-04-12,Nordeste,Mouse,8,1759.83,775.39,7875.5199999999995
2023-04-12,Sudeste,Mouse,4,1759.11,1440.02,1276.3599999999997
2023-04-12,Centro-Oeste,Smartphone,14,4538.08,1432.91,43472.380000000005
2023-04-13,Norte,Carregador,1,4816.62,1785.14,3031.4799999999996
2023-04-13,Centro-Oeste,Teclado,13,4870.51,1438.43,44617.04
2023-04-13,Sul,Mouse,3,1217.8,1108.63,327.50999999999954
2023-04-13,Nordeste,Notebook,19,1669.94,552.82,21225.28
2023-04-13,Nordeste,Mouse,13,4328.84,379.89,51336.350000000006
2023-04-14,Nordeste,Fone de Ouvido,2,3977.54,1420.5,5114.08
2023-04-14,Norte,Carregador,12,1396.05,72.62,15881.159999999998
2023-04-14,Sudeste,Smartphone,12,3508.84,2509.58,11991.120000000003
2023-04-15,Norte,Fone de Ouvido,8,1999.97,832.51,9339.68
2023-04-15,Centro-Oeste,Smartphone,3,4932.5,1837.49,9285.03
2023-04-15,Nordeste,Teclado,5,4694.97,948.82,18730.75
2023-04-15,Centro-Oeste,Notebook,15,4974.0,791.04,62744.4
2023-04-15,Norte,Monitor,12,1237.07,1191.4,548.0399999999981
2023-04-15,Centro-Oeste,Carregador,9,1610.52,1292.17,2865.149999999999
2023-04-16,Sul,Carregador,13,3761.23,2237.86,19803.809999999998
2023-04-16,Sudeste,Fone de Ouvido,6,1425.21,228.0,7183.26
2023-04-16,Sudeste,Fone de Ouvido,3,1393.5,109.64,3851.58
2023-04-16,Sudeste,Notebook,3,2300.19,2261.04,117.45000000000027
2023-04-16,Sudeste,Smartphone,19,1150.84,867.12,5390.6799999999985
2023-04-16,Nordeste,Mouse,12,1796.75,437.11,16315.679999999998
2023-04-16,Sudeste,Carregador,5,2488.03,1242.06,6229.850000000001
2023-04-17,Centro-Oeste,Fone de Ouvido,13,3142.87,2968.94,2261.089999999998
2023-04-17,Centro-Oeste,Smartphone,16,4559.77,443.66,65857.76000000001
2023-04-17,Norte,Fone de Ouvido,7,2259.0,1249.18,7068.74
2023-04-17,Nordeste,Mouse,12,4613.44,836.03,45328.92
2023-04-17,Norte,Fone de Ouvido,9,3755.49,2164.89,14315.4
2023-04-18,Centro-Oeste,Monitor,12,4563.39,491.88,48858.12
2023-04-18,Sul,Notebook,10,4439.52,1673.12,27664.000000000007
2023-04-19,Nordeste,Fone de Ouvido,17,3601.49,1090.39,42688.69999999999
2023-04-19,Sudeste,Monitor,16,4729.56,666.55,65008.16
2023-04-20,Nordeste,Smartphone,15,3016.49,2138.35,13172.099999999999
2023-04-20,Nordeste,Carregador,9,2885.65,663.14,20002.590000000004
2023-04-20,Norte,Notebook,19,2187.67,1182.87,19091.200000000004
2023-04-20,Norte,Monitor,16,4989.91,1791.78,51170.08
2023-04-20,Norte,Fone de Ouvido,15,2299.81,527.57,26583.6
2023-04-20,Sudeste,Teclado,7,1542.9,1123.46,2936.0800000000004
2023-04-20,Centro-Oeste,Smartphone,2,2601.65,2044.52,1114.2600000000002
2023-04-21,Sudeste,Monitor,9,4096.45,1288.03,25275.78
2023-04-21,Sudeste,Carregador,4,4098.49,2545.76,6210.919999999998
2023-04-21,Norte,Mouse,5,4573.29,1869.68,13518.05
2023-04-21,Norte,Carregador,13,3538.7,1806.41,22519.769999999997
2023-04-21,Norte,Smartphone,13,1447.03,280.64,15163.069999999998
2023-04-21,Sudeste,Fone de Ouvido,10,4620.25,940.75,36795.0
2023-04-22,Centro-Oeste,Smartphone,12,2165.74,1529.53,7634.519999999998
2023-04-22,Sul,Monitor,13,2317.51,578.34,22609.21
2023-04-23,Norte,Smartphone,10,503.1,187.28,3158.2000000000007
2023-04-23,Sul,Monitor,17,4941.03,2256.52,45636.67
2023-04-23,Sudeste,Monitor,9,2050.76,1857.35,1740.6900000000028
2023-04-23,Norte,Notebook,9,4601.65,1276.25,29928.6
2023-04-23,Norte,Monitor,16,4978.05,1415.48,57001.12
2023-04-24,Norte,Carregador,12,4634.01,1992.38,31699.56
2023-04-24,Centro-Oeste,Notebook,18,1832.65,265.3,28212.300000000003
2023-04-24,Sudeste,Carregador,2,3513.86,2419.45,2188.8200000000006
2023-04-24,Norte,Mouse,2,4319.47,2242.39,4154.160000000001
2023-04-25,Sudeste,Teclado,17,2647.22,1642.96,17072.419999999995
2023-04-25,Sul,Monitor,2,2495.23,764.34,3461.7799999999997
2023-04-25,Sudeste,Teclado,14,4610.18,633.0,55680.520000000004
2023-04-25,Sudeste,Carregador,2,759.93,755.77,8.319999999999936
2023-04-25,Sul,Teclado,2,2450.45,381.71,4137.48
2023-04-25,Nordeste,Teclado,19,2929.84,361.53,48797.89000000001
2023-04-25,Sudeste,Fone de Ouvido,15,3142.74,1139.62,30046.8
2023-04-25,Centro-Oeste,Notebook,1,3250.71,227.23,3023.48
2023-04-25,Norte,Teclado,13,4417.08,1134.15,42678.09
2023-04-25,Centro-Oeste,Notebook,5,3541.97,138.23,17018.699999999997
2023-04-26,Norte,Mouse,10,3911.83,1317.22,25946.1
2023-04-26,Sul,Notebook,18,4727.78,365.34,78523.92
2023-04-26,Norte,Teclado,6,3014.23,1381.35,9797.28
2023-04-27,Norte,Mouse,16,4454.5,1953.38,40017.92
2023-04-27,Centro-Oeste,Smartphone,8,3806.73,2826.38,7842.799999999999
2023-04-27,Norte,Mouse,4,4131.85,33.06,16395.16
2023-04-27,Centro-Oeste,Carregador,16,4919.27,2294.31,41999.36000000001
2023-04-27,Sul,Notebook,16,3656.78,356.6,52802.880000000005
2023-04-27,Centro-Oeste,Carregador,15,543.32,38.3,7575.3
2023-04-27,Norte,Fone de Ouvido,16,2694.53,871.51,29168.320000000003
2023-04-28,Sul,Notebook,4,4945.77,2010.76,11740.04
2023-04-28,Norte,Monitor,8,4913.0,1366.19,28374.48
2023-04-28,Sul,Teclado,7,4340.6,2235.09,14738.570000000002
2023-04-28,Nordeste,Carregador,16,2363.11,1515.5,13561.760000000002
2023-04-28,Sudeste,Mouse,16,600.91,112.02,7822.24
2023-04-29,Centro-Oeste,Fone de Ouvido,2,2927.4,1621.21,2612.38
2023-04-29,Sul,Teclado,16,3524.65,2014.14,24168.16
2023-04-29,Nordeste,Smartphone,18,3859.7,704.25,56798.1
2023-04-29,Centro-Oeste,Teclado,17,3936.95,2272.26,28299.729999999992
2023-04-29,Nordeste,Teclado,4,3577.08,1238.6,9353.92
2023-04-29,Centro-Oeste,Notebook,12,3013.74,1256.78,21083.519999999997
2023-04-30,Sul,Teclado,6,2060.08,1501.49,3351.5399999999995
2023-04-30,Nordeste,Smartphone,6,3422.22,370.63,18309.539999999997
2023-04-30,Sul,Mouse,8,2752.97,2281.25,3773.7599999999984
2023-05-01,Norte,Notebook,8,2889.24,1529.26,10879.839999999998
2023-05-01,Norte,Notebook,15,1423.82,156.02,19017.0
2023-05-01,Nordeste,Teclado,2,2349.37,172.64,4353.46
2023-05-01,Centro-Oeste,Monitor,14,4678.68,1780.09,40580.26
2023-05-03,Centro-Oeste,Monitor,13,1790.59,844.61,12297.739999999998
2023-05-03,Norte,Smartphone,17,1662.89,285.36,23418.010000000002
2023-05-03,Sul,Carregador,13,2533.07,2492.71,524.6800000000017
2023-05-03,Sul,Fone de Ouvido,7,4311.31,580.46,26115.950000000004
2023-05-04,Norte,Smartphone,18,3576.2,789.78,50155.56
2023-05-04,Nordeste,Teclado,11,4756.82,1720.96,33394.46
2023-05-04,Sudeste,Carregador,8,4067.16,510.53,28453.04
2023-05-04,Sul,Smartphone,18,3767.57,1677.4,37623.06
2023-05-04,Centro-Oeste,Carregador,6,3673.89,1816.56,11143.98
2023-05-05,Nordeste,Mouse,18,3268.0,607.13,47895.659999999996
2023-05-05,Sudeste,Mouse,11,4196.9,2533.53,18297.069999999992
2023-05-05,Norte,Smartphone,14,2769.35,1028.8,24367.7
2023-05-05,Sul,Mouse,1,1271.9,1204.93,66.97000000000003
2023-05-05,Centro-Oeste,Notebook,13,1566.59,238.23,17268.68
2023-05-06,Nordeste,Teclado,19,3472.18,2183.65,24482.069999999996
2023-05-06,Centro-Oeste,Smartphone,8,4785.23,965.61,30556.959999999995
2023-05-06,Sul,Smartphone,14,2840.7,2194.78,9042.879999999994
2023-05-06,Sudeste,Teclado,6,2825.52,1869.2,5737.92
2023-05-06,Nordeste,Carregador,15,3565.85,471.42,46416.45
2023-05-07,Sul,Fone de Ouvido,9,1891.99,1249.6,5781.510000000001
2023-05-07,Sudeste,Teclado,15,3689.16,1499.0,32852.399999999994
2023-05-07,Nordeste,Mouse,17,2467.36,2129.94,5736.140000000001
2023-05-07,Centro-Oeste,Carregador,4,1561.01,1110.49,1802.08
2023-05-07,Nordeste,Smartphone,7,4995.5,2327.32,18677.26
2023-05-08,Nordeste,Fone de Ouvido,12,3166.08,1601.5,18774.96
2023-05-08,Nordeste,Fone de Ouvido,13,4759.75,2473.47,29721.640000000003
2023-05-08,Sudeste,Notebook,5,4302.9,2660.19,8213.549999999997
2023-05-08,Sul,Smartphone,5,4877.71,2119.65,13790.3
2023-05-08,Centro-Oeste,Fone de Ouvido,11,2671.46,2183.66,5365.800000000002
2023-05-08,Sudeste,Carregador,6,612.33,136.51,2854.92
2023-05-08,Sudeste,Teclado,16,3682.66,2895.63,12592.479999999996
2023-05-08,Centro-Oeste,Mouse,11,4430.12,1417.74,33136.18
2023-05-08,Sul,Teclado,16,4489.3,1071.27,54688.48
2023-05-08,Norte,Notebook,18,4667.02,2729.36,34877.880000000005
2023-05-09,Norte,Carregador,2,1625.57,785.42,1680.3
2023-05-09,Centro-Oeste,Fone de Ouvido,10,1819.01,674.29,11447.2
2023-05-09,Nordeste,Notebook,6,2844.63,1992.4,5113.38
2023-05-09,Norte,Smartphone,2,3736.21,1636.53,4199.360000000001
2023-05-09,Sudeste,Notebook,4,1852.91,75.92,7107.96
2023-05-09,Sul,Carregador,16,4196.3,2516.1,26883.200000000004
2023-05-10,Sudeste,Teclado,5,3778.82,1036.1,13713.600000000002
2023-05-10,Centro-Oeste,Notebook,8,2561.46,1040.66,12166.4
2023-05-10,Norte,Carregador,4,594.79,83.51,2045.12
2023-05-10,Centro-Oeste,Mouse,2,4964.67,1794.93,6339.48
2023-05-11,Centro-Oeste,Carregador,19,2849.52,2437.43,7829.710000000003
2023-05-11,Sudeste,Carregador,9,2199.98,1358.07,7577.1900000000005
2023-05-11,Centro-Oeste,Notebook,12,4042.49,594.67,41373.84
2023-05-11,Norte,Smartphone,5,4309.98,2396.15,9569.149999999998
2023-05-11,Norte,Smartphone,6,2538.78,236.82,13811.76
2023-05-12,Centro-Oeste,Smartphone,9,1862.67,146.71,15443.64
2023-05-12,Sul,Notebook,18,2149.06,774.67,24739.019999999997
2023-05-12,Nordeste,Notebook,4,286.69,179.34,429.4
2023-05-12,Norte,Fone de Ouvido,14,4902.94,227.14,65461.19999999999
2023-05-12,Nordeste,Mouse,16,4943.52,2784.39,34546.08000000001
2023-05-12,Sul,Teclado,1,4772.95,2091.91,2681.04
2023-05-12,Sul,Notebook,15,2002.97,1830.7,2584.0499999999997
2023-05-13,Sul,Fone de Ouvido,13,2045.03,1298.05,9710.74
2023-05-13,Norte,Carregador,19,2954.43,2701.65,4802.819999999995
2023-05-13,Nordeste,Carregador,3,4956.2,152.56,14410.919999999998
2023-05-13,Sudeste,Teclado,14,3727.86,1128.02,36397.76
2023-05-13,Nordeste,Notebook,14,2918.27,1952.9,13515.179999999998
2023-05-14,Nordeste,Notebook,14,3338.46,152.06,44609.6
2023-05-14,Centro-Oeste,Smartphone,2,1481.95,1383.99,195.92000000000007
2023-05-14,Sul,Smartphone,3,3225.23,2318.12,2721.3300000000004
2023-05-14,Centro-Oeste,Monitor,6,2585.8,913.32,10034.880000000001
2023-05-14,Sul,Monitor,11,4659.1,666.59,43917.61
2023-05-14,Norte,Carregador,17,2851.94,500.53,39973.97
2023-05-14,Sul,Carregador,11,4763.57,1454.25,36402.52
2023-05-15,Centro-Oeste,Monitor,18,3839.38,1041.44,50362.92
2023-05-15,Centro-Oeste,Teclado,3,3341.91,1078.97,6788.819999999999
2023-05-15,Nordeste,Teclado,4,4371.38,2320.63,8203.0
2023-05-15,Centro-Oeste,Carregador,10,4086.38,2383.46,17029.2
2023-05-16,Sul,Smartphone,10,3637.29,1584.35,20529.4
2023-05-16,Centro-Oeste,Mouse,13,4068.7,2976.95,14192.75
2023-05-16,Norte,Mouse,12,337.09,264.2,874.6799999999998
2023-05-17,Norte,Fone de Ouvido,4,798.65,301.31,1989.36
2023-05-17,Sul,Carregador,15,2879.37,677.73,33024.6
2023-05-17,Sudeste,Mouse,13,4848.01,1231.41,47015.8
2023-05-17,Sul,Mouse,17,3011.33,818.52,37277.77
2023-05-17,Sudeste,Smartphone,3,3777.4,129.16,10944.720000000001
2023-05-17,Norte,Notebook,16,3429.63,2511.54,14689.440000000002
2023-05-17,Sudeste,Monitor,6,3404.19,1045.11,14154.48
2023-05-18,Sudeste,Notebook,18,2726.05,2303.25,7610.400000000003
2023-05-18,Norte,Fone de Ouvido,8,2988.8,1090.38,15187.36
2023-05-18,Centro-Oeste,Monitor,3,4106.61,1089.57,9051.119999999999
2023-05-18,Nordeste,Carregador,8,1497.39,908.44,4711.6
2023-05-18,Sudeste,Monitor,9,3270.4,1369.04,17112.24
2023-05-18,Nordeste,Carregador,15,1720.2,1213.73,7597.05
2023-05-18,Norte,Fone de Ouvido,18,4856.33,1187.99,66030.12
2023-05-18,Nordeste,Mouse,5,1581.0,596.37,4923.15
2023-05-19,Centro-Oeste,Monitor,8,4727.43,1673.59,24430.72
2023-05-19,Sudeste,Monitor,12,1302.15,220.55,12979.2
2023-05-19,Nordeste,Monitor,17,208.72,123.85,1442.79
2023-05-19,Centro-Oeste,Carregador,4,3114.7,2872.46,968.9599999999991
2023-05-19,Nordeste,Monitor,8,3255.16,1490.57,14116.72
2023-05-19,Centro-Oeste,Smartphone,16,4421.67,668.0,60058.72
2023-05-19,Norte,Carregador,10,1799.18,217.31,15818.7
2023-05-19,Sudeste,Carregador,10,4885.81,2561.42,23243.9
2023-05-19,Nordeste,Mouse,10,1432.62,1018.72,4138.999999999998
2023-05-20,Sudeste,Notebook,17,3638.61,1062.77,43789.28
2023-05-20,Sudeste,Notebook,14,3857.01,2533.43,18530.120000000006
2023-05-20,Norte,Smartphone,6,3681.76,956.64,16350.720000000001
2023-05-20,Centro-Oeste,Teclado,12,3191.12,2919.72,3256.800000000001
2023-05-20,Centro-Oeste,Teclado,14,2181.99,552.04,22819.299999999996
2023-05-20,Norte,Smartphone,9,3338.55,2798.72,4858.470000000003
2023-05-21,Nordeste,Smartphone,13,3416.3,2604.35,10555.350000000004
2023-05-21,Nordeste,Teclado,16,2104.97,1487.03,9887.039999999997
2023-05-21,Nordeste,Monitor,12,3696.6,2588.49,13297.320000000002
2023-05-21,Sul,Monitor,5,3937.83,2458.07,7398.799999999999
2023-05-21,Sudeste,Teclado,11,3876.14,1945.2,21240.339999999997
2023-05-22,Norte,Notebook,6,1982.18,1879.14,618.2399999999998
2023-05-22,Norte,Mouse,17,4057.02,1526.35,43021.39
2023-05-22,Norte,Notebook,2,3637.92,654.46,5966.92
2023-05-22,Norte,Carregador,2,3563.51,719.96,5687.1
2023-05-22,Centro-Oeste,Fone de Ouvido,16,3633.8,149.8,55744.0
2023-05-22,Sudeste,Carregador,6,2202.98,1008.48,7167.0
2023-05-22,Nordeste,Mouse,10,2513.34,981.9,15314.400000000001
2023-05-22,Nordeste,Notebook,10,4240.94,615.19,36257.49999999999
2023-05-23,Sudeste,Mouse,8,4736.52,2237.54,19991.840000000004
2023-05-23,Nordeste,Smartphone,8,3212.44,2663.24,4393.600000000002
2023-05-23,Nordeste,Teclado,14,4518.99,516.16,56039.619999999995
2023-05-24,Sudeste,Teclado,7,2872.13,1542.05,9310.560000000001
2023-05-24,Norte,Smartphone,13,3023.3,2914.07,1419.9900000000002
2023-05-24,Centro-Oeste,Carregador,2,3749.93,994.07,5511.719999999999
2023-05-24,Norte,Carregador,1,4595.6,1717.77,2877.8300000000004
2023-05-24,Norte,Notebook,5,4256.86,1731.15,12628.549999999997
2023-05-24,Nordeste,Smartphone,12,4400.06,593.95,45673.32000000001
2023-05-25,Sudeste,Monitor,12,620.83,354.52,3195.7200000000007
2023-05-25,Centro-Oeste,Teclado,6,2102.93,1624.05,2873.2799999999993
2023-05-25,Nordeste,Fone de Ouvido,3,4940.57,1747.41,9579.48
2023-05-25,Centro-Oeste,Fone de Ouvido,5,4833.63,1020.54,19065.45
2023-05-25,Norte,Notebook,10,3892.59,1366.36,25262.300000000003
2023-05-25,Sul,Fone de Ouvido,15,2260.67,1089.0,17575.050000000003
2023-05-25,Sul,Mouse,4,4021.97,706.31,13262.64
2023-05-25,Norte,Teclado,14,2535.8,455.16,29128.960000000006
2023-05-26,Nordeste,Mouse,13,2833.29,392.43,31731.18
2023-05-26,Centro-Oeste,Mouse,12,1243.11,406.3,10041.72
2023-05-26,Sudeste,Monitor,9,4657.68,1048.78,32480.100000000006
2023-05-27,Nordeste,Carregador,11,2215.57,1842.77,4100.800000000002
2023-05-27,Centro-Oeste,Monitor,9,4800.61,680.15,37084.14
2023-05-27,Norte,Fone de Ouvido,3,3493.41,2432.99,3181.26
2023-05-27,Centro-Oeste,Monitor,14,4127.49,2050.83,29073.239999999998
